date_index,AverageWeeklyHours,ChallengerJobCuts,UnemploymentRate,7YearNoteAuction,CoreCPIMoM,FedInterestRateDecision,BloombergConsumerConfidence,MichiganInflationExpectations,ChicagoPMI,MBA30YearMortgageRate,EIAWeeklyDistillatesStocks,DomesticTruckSales,TradeBalance
2020-07-01,34.7,170.219K,13.30%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.29%,-0.593M,9.50M,-49.40B
2020-07-02,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.29%,-0.593M,9.50M,-54.60B
2020-07-06,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.29%,-0.593M,9.50M,-54.60B
2020-07-07,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.29%,-0.593M,9.50M,-54.60B
2020-07-08,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.26%,3.136M,9.50M,-54.60B
2020-07-09,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.26%,3.136M,9.50M,-54.60B
2020-07-10,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.26%,3.136M,9.50M,-54.60B
2020-07-13,34.5,170.219K,11.10%,0.51%,-0.10%,0.25%,59.5,3.00%,36.6,3.26%,3.136M,9.50M,-54.60B
2020-07-14,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.00%,36.6,3.26%,3.136M,9.50M,-54.60B
2020-07-15,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.00%,36.6,3.19%,-0.453M,9.50M,-54.60B
2020-07-16,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.00%,36.6,3.19%,-0.453M,9.50M,-54.60B
2020-07-17,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.19%,-0.453M,9.50M,-54.60B
2020-07-20,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.19%,-0.453M,9.50M,-54.60B
2020-07-21,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.19%,-0.453M,9.50M,-54.60B
2020-07-22,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,1.073M,9.50M,-54.60B
2020-07-23,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,1.073M,9.50M,-54.60B
2020-07-24,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,1.073M,9.50M,-54.60B
2020-07-27,34.5,170.219K,11.10%,0.51%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,1.073M,9.50M,-54.60B
2020-07-28,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,1.073M,9.50M,-54.60B
2020-07-29,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,0.503M,9.50M,-54.60B
2020-07-30,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.10%,36.6,3.20%,0.503M,9.50M,-54.60B
2020-07-31,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.20%,0.503M,9.50M,-54.60B
2020-08-03,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.20%,0.503M,9.50M,-54.60B
2020-08-04,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.20%,0.503M,9.50M,-54.60B
2020-08-05,34.5,170.219K,11.10%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.14%,1.592M,9.50M,-50.70B
2020-08-06,34.5,262.649K,11.10%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.14%,1.592M,9.50M,-50.70B
2020-08-07,34.5,262.649K,10.20%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.14%,1.592M,9.50M,-50.70B
2020-08-10,34.5,262.649K,10.20%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.14%,1.592M,9.50M,-50.70B
2020-08-11,34.5,262.649K,10.20%,0.45%,0.20%,0.25%,59.5,3.00%,51.9,3.14%,1.592M,9.50M,-50.70B
2020-08-12,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.06%,-2.322M,9.50M,-50.70B
2020-08-13,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.06%,-2.322M,9.50M,-50.70B
2020-08-14,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.06%,-2.322M,9.50M,-50.70B
2020-08-17,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.06%,-2.322M,9.50M,-50.70B
2020-08-18,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.06%,-2.322M,9.50M,-50.70B
2020-08-19,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.13%,0.152M,9.50M,-50.70B
2020-08-20,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.13%,0.152M,9.50M,-50.70B
2020-08-21,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.13%,0.152M,9.50M,-50.70B
2020-08-24,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.13%,0.152M,9.50M,-50.70B
2020-08-25,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.13%,0.152M,9.50M,-50.70B
2020-08-26,34.5,262.649K,10.20%,0.45%,0.60%,0.25%,59.5,3.00%,51.9,3.11%,1.388M,9.50M,-50.70B
2020-08-27,34.5,262.649K,10.20%,0.52%,0.60%,0.25%,59.5,3.00%,51.9,3.11%,1.388M,9.50M,-50.70B
2020-08-28,34.5,262.649K,10.20%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.11%,1.388M,9.50M,-50.70B
2020-08-31,34.5,262.649K,10.20%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.11%,1.388M,9.50M,-50.70B
2020-09-01,34.5,262.649K,10.20%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.11%,1.388M,9.50M,-50.70B
2020-09-02,34.5,262.649K,10.20%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.08%,-1.676M,9.50M,-50.70B
2020-09-03,34.5,115.762K,10.20%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.08%,-1.676M,9.50M,-63.60B
2020-09-04,34.6,115.762K,8.40%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.08%,-1.676M,9.50M,-63.60B
2020-09-07,34.6,115.762K,8.40%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.08%,-1.676M,9.50M,-63.60B
2020-09-08,34.6,115.762K,8.40%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.08%,-1.676M,9.50M,-63.60B
2020-09-09,34.6,115.762K,8.40%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.07%,-1.676M,9.50M,-63.60B
2020-09-10,34.6,115.762K,8.40%,0.52%,0.60%,0.25%,59.5,3.10%,51.2,3.07%,-1.675M,9.50M,-63.60B
2020-09-11,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,3.10%,51.2,3.07%,-1.675M,9.50M,-63.60B
2020-09-14,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,3.10%,51.2,3.07%,-1.675M,9.50M,-63.60B
2020-09-15,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,3.10%,51.2,3.07%,-1.675M,9.50M,-63.60B
2020-09-16,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,3.10%,51.2,3.07%,3.461M,9.50M,-63.60B
2020-09-17,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,3.10%,51.2,3.07%,3.461M,9.50M,-63.60B
2020-09-18,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,2.70%,51.2,3.07%,3.461M,9.50M,-63.60B
2020-09-21,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,2.70%,51.2,3.07%,3.461M,9.50M,-63.60B
2020-09-22,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,2.70%,51.2,3.07%,3.461M,9.50M,-63.60B
2020-09-23,34.6,115.762K,8.40%,0.52%,0.40%,0.25%,59.5,2.70%,51.2,3.10%,-3.363M,9.50M,-63.60B
2020-09-24,34.6,115.762K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,51.2,3.10%,-3.363M,9.50M,-63.60B
2020-09-25,34.6,115.762K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,51.2,3.10%,-3.363M,9.50M,-63.60B
2020-09-28,34.6,115.762K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,51.2,3.10%,-3.363M,9.50M,-63.60B
2020-09-29,34.6,115.762K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,51.2,3.10%,-3.363M,9.50M,-63.60B
2020-09-30,34.6,115.762K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,62.4,3.05%,-3.184M,9.50M,-63.60B
2020-10-01,34.6,118.804K,8.40%,0.46%,0.40%,0.25%,59.5,2.70%,62.4,3.05%,-3.184M,9.50M,-63.60B
2020-10-02,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.05%,-3.184M,9.50M,-63.60B
2020-10-05,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.05%,-3.184M,9.50M,-63.60B
2020-10-06,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.05%,-3.184M,9.50M,-67.10B
2020-10-07,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.01%,-0.962M,9.50M,-67.10B
2020-10-08,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.01%,-0.962M,9.50M,-67.10B
2020-10-09,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.01%,-0.962M,9.50M,-67.10B
2020-10-12,34.7,118.804K,7.90%,0.46%,0.40%,0.25%,59.5,2.60%,62.4,3.01%,-0.962M,9.50M,-67.10B
2020-10-13,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.60%,62.4,3.01%,-0.962M,9.50M,-67.10B
2020-10-14,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.60%,62.4,3.00%,-0.962M,9.50M,-67.10B
2020-10-15,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.60%,62.4,3.00%,-7.244M,9.50M,-67.10B
2020-10-16,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.00%,-7.244M,9.50M,-67.10B
2020-10-19,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.00%,-7.244M,9.50M,-67.10B
2020-10-20,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.00%,-7.244M,9.50M,-67.10B
2020-10-21,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.02%,-3.832M,9.50M,-67.10B
2020-10-22,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.02%,-3.832M,9.50M,-67.10B
2020-10-23,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.02%,-3.832M,9.50M,-67.10B
2020-10-26,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.02%,-3.832M,9.50M,-67.10B
2020-10-27,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.02%,-3.832M,9.50M,-67.10B
2020-10-28,34.7,118.804K,7.90%,0.46%,0.20%,0.25%,59.5,2.70%,62.4,3.00%,-4.491M,9.50M,-67.10B
2020-10-29,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.70%,62.4,3.00%,-4.491M,9.50M,-67.10B
2020-10-30,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.00%,-4.491M,9.50M,-67.10B
2020-10-31,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.00%,-4.491M,9.50M,-67.10B
2020-11-02,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.00%,-4.491M,9.50M,-67.10B
2020-11-03,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.00%,-4.491M,9.50M,-67.10B
2020-11-04,34.7,118.804K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.01%,-1.585M,9.50M,-63.90B
2020-11-05,34.7,80.666K,7.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.01%,-1.585M,9.50M,-63.90B
2020-11-06,34.8,80.666K,6.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.01%,-1.585M,9.50M,-63.90B
2020-11-09,34.8,80.666K,6.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.01%,-1.585M,9.50M,-63.90B
2020-11-10,34.8,80.666K,6.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,3.01%,-1.585M,9.50M,-63.90B
2020-11-11,34.8,80.666K,6.90%,0.60%,0.20%,0.25%,59.5,2.60%,61.1,2.98%,-1.585M,9.50M,-63.90B
2020-11-12,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.60%,61.1,2.98%,-5.354M,9.50M,-63.90B
2020-11-13,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.98%,-5.354M,9.50M,-63.90B
2020-11-16,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.98%,-5.354M,9.50M,-63.90B
2020-11-17,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.98%,-5.354M,9.50M,-63.90B
2020-11-18,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.99%,-5.217M,9.50M,-63.90B
2020-11-19,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.99%,-5.217M,9.50M,-63.90B
2020-11-20,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.99%,-5.217M,9.50M,-63.90B
2020-11-23,34.8,80.666K,6.90%,0.60%,0.00%,0.25%,59.5,2.80%,61.1,2.99%,-5.217M,9.50M,-63.90B
2020-11-24,34.8,80.666K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,61.1,2.99%,-5.217M,9.50M,-63.90B
2020-11-25,34.8,80.666K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,61.1,2.92%,-1.441M,9.50M,-63.90B
2020-11-30,34.8,80.666K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,-1.441M,9.50M,-63.90B
2020-12-01,34.8,80.666K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,-1.441M,9.50M,-63.90B
2020-12-02,34.8,80.666K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,3.238M,9.50M,-63.90B
2020-12-03,34.8,64.797K,6.90%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,3.238M,9.50M,-63.90B
2020-12-04,34.8,64.797K,6.70%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,3.238M,9.50M,-63.10B
2020-12-07,34.8,64.797K,6.70%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,3.238M,9.50M,-63.10B
2020-12-08,34.8,64.797K,6.70%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.92%,3.238M,9.50M,-63.10B
2020-12-09,34.8,64.797K,6.70%,0.65%,0.00%,0.25%,59.5,2.80%,58.2,2.90%,5.222M,9.50M,-63.10B
2020-12-10,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.80%,58.2,2.90%,5.222M,9.50M,-63.10B
2020-12-11,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.90%,5.222M,9.50M,-63.10B
2020-12-14,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.90%,5.222M,9.50M,-63.10B
2020-12-15,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.90%,5.222M,9.50M,-63.10B
2020-12-16,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.85%,0.167M,9.50M,-63.10B
2020-12-17,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.85%,0.167M,9.50M,-63.10B
2020-12-18,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.85%,0.167M,9.50M,-63.10B
2020-12-21,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.85%,0.167M,9.50M,-63.10B
2020-12-22,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.30%,58.2,2.85%,0.167M,9.50M,-63.10B
2020-12-23,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.50%,58.2,2.86%,-2.325M,9.50M,-63.10B
2020-12-24,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.50%,58.2,2.86%,-2.325M,9.50M,-63.10B
2020-12-28,34.8,64.797K,6.70%,0.65%,0.20%,0.25%,59.5,2.50%,58.2,2.86%,-2.325M,9.50M,-63.10B
2020-12-29,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,58.2,2.86%,-2.325M,9.50M,-63.10B
2020-12-30,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,3.095M,9.50M,-63.10B
2020-12-31,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,3.095M,9.50M,-63.10B
2021-01-04,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,3.095M,9.50M,-63.10B
2021-01-05,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,3.095M,9.50M,-63.10B
2021-01-06,34.8,64.797K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,6.390M,9.50M,-63.10B
2021-01-07,34.8,77.030K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,6.390M,9.50M,-68.10B
2021-01-08,34.7,77.030K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,6.390M,9.50M,-68.10B
2021-01-11,34.7,77.030K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,6.390M,9.50M,-68.10B
2021-01-12,34.7,77.030K,6.70%,0.66%,0.20%,0.25%,59.5,2.50%,59.5,2.86%,6.390M,9.50M,-68.10B
2021-01-13,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,2.50%,59.5,2.88%,4.786M,9.50M,-68.10B
2021-01-14,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,2.50%,59.5,2.88%,4.786M,9.50M,-68.10B
2021-01-15,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.88%,4.786M,9.50M,-68.10B
2021-01-18,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.88%,4.786M,9.50M,-68.10B
2021-01-19,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.88%,4.786M,9.50M,-68.10B
2021-01-20,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.92%,4.786M,9.50M,-68.10B
2021-01-21,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.92%,4.786M,9.50M,-68.10B
2021-01-22,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.92%,0.458M,9.50M,-68.10B
2021-01-25,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.92%,0.458M,9.50M,-68.10B
2021-01-26,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.92%,0.458M,9.50M,-68.10B
2021-01-27,34.7,77.030K,6.70%,0.66%,0.10%,0.25%,59.5,3.00%,59.5,2.95%,-0.815M,9.50M,-68.10B
2021-01-28,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,59.5,2.95%,-0.815M,9.50M,-68.10B
2021-01-29,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.95%,-0.815M,9.50M,-68.10B
2021-01-31,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.95%,-0.815M,9.50M,-68.10B
2021-02-01,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.95%,-0.815M,9.50M,-68.10B
2021-02-02,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.95%,-0.815M,9.50M,-68.10B
2021-02-03,34.7,77.030K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.92%,-0.009M,9.50M,-68.10B
2021-02-04,34.7,79.552K,6.70%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.92%,-0.009M,9.50M,-68.10B
2021-02-05,35.0,79.552K,6.30%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.92%,-0.009M,9.50M,-66.60B
2021-02-08,35.0,79.552K,6.30%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.92%,-0.009M,9.50M,-66.60B
2021-02-09,35.0,79.552K,6.30%,0.75%,0.10%,0.25%,59.5,3.00%,63.8,2.92%,-0.009M,9.50M,-66.60B
2021-02-10,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.00%,63.8,2.96%,-1.731M,9.50M,-66.60B
2021-02-11,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.00%,63.8,2.96%,-1.731M,9.50M,-66.60B
2021-02-12,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.96%,-1.731M,9.50M,-66.60B
2021-02-15,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.96%,-1.731M,9.50M,-66.60B
2021-02-16,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.96%,-1.731M,9.50M,-66.60B
2021-02-17,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.98%,-1.731M,9.50M,-66.60B
2021-02-18,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.98%,-3.422M,9.50M,-66.60B
2021-02-19,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.98%,-3.422M,9.50M,-66.60B
2021-02-22,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.98%,-3.422M,9.50M,-66.60B
2021-02-23,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,2.98%,-3.422M,9.50M,-66.60B
2021-02-24,35.0,79.552K,6.30%,0.75%,0.00%,0.25%,59.5,3.30%,63.8,3.08%,-4.969M,9.50M,-66.60B
2021-02-25,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,63.8,3.08%,-4.969M,9.50M,-66.60B
2021-02-26,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.08%,-4.969M,9.50M,-66.60B
2021-02-28,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.08%,-4.969M,9.50M,-66.60B
2021-03-01,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.08%,-4.969M,9.50M,-66.60B
2021-03-02,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.08%,-4.969M,9.50M,-66.60B
2021-03-03,35.0,79.552K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.23%,-9.719M,9.50M,-66.60B
2021-03-04,35.0,34.531K,6.30%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.23%,-9.719M,9.50M,-66.60B
2021-03-05,34.6,34.531K,6.20%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.23%,-9.719M,9.50M,-68.20B
2021-03-08,34.6,34.531K,6.20%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.23%,-9.719M,9.50M,-68.20B
2021-03-09,34.6,34.531K,6.20%,1.20%,0.00%,0.25%,59.5,3.30%,59.5,3.23%,-9.719M,9.50M,-68.20B
2021-03-10,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.30%,59.5,3.26%,-5.504M,9.50M,-68.20B
2021-03-11,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.30%,59.5,3.26%,-5.504M,9.50M,-68.20B
2021-03-12,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.26%,-5.504M,9.50M,-68.20B
2021-03-15,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.26%,-5.504M,9.50M,-68.20B
2021-03-16,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.26%,-5.504M,9.50M,-68.20B
2021-03-17,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.28%,0.255M,9.50M,-68.20B
2021-03-18,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.28%,0.255M,9.50M,-68.20B
2021-03-19,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.28%,0.255M,9.50M,-68.20B
2021-03-22,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.28%,0.255M,9.50M,-68.20B
2021-03-23,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.28%,0.255M,9.50M,-68.20B
2021-03-24,34.6,34.531K,6.20%,1.20%,0.10%,0.25%,59.5,3.10%,59.5,3.36%,3.806M,9.50M,-68.20B
2021-03-25,34.6,34.531K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,59.5,3.36%,3.806M,9.50M,-68.20B
2021-03-26,34.6,34.531K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,59.5,3.36%,3.806M,9.50M,-68.20B
2021-03-29,34.6,34.531K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,59.5,3.36%,3.806M,9.50M,-68.20B
2021-03-30,34.6,34.531K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,59.5,3.36%,3.806M,9.50M,-68.20B
2021-03-31,34.6,34.531K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,66.3,3.33%,2.542M,9.50M,-68.20B
2021-04-01,34.6,30.603K,6.20%,1.30%,0.10%,0.25%,59.5,3.10%,66.3,3.33%,2.542M,9.50M,-68.20B
2021-04-02,34.9,30.603K,6.00%,1.30%,0.10%,0.25%,59.5,3.10%,66.3,3.33%,2.542M,9.50M,-68.20B
